,user_id,item_id,rating
5030,User9633,Tequila Martini,1
5031,User100,Sex on the Beach,1
5032,User8846,Long Island Ice Tea,4
5033,User12984,Martini Sweet,3
5034,User1349,Horse’s Neck,3
5035,User7650,Vodka Gimlet,1
5036,User9295,Tequila Sunset,4
5037,User740,Mai-Tai,3
5038,User8580,Cuba Libre,5
5039,User1861,French Connection,3
5040,User12876,Old Fashioned,1
5041,User1488,Moscow Mule,1
5042,User4273,Black Russian,2
5043,User12265,Zombie,4
5044,User5704,Chi-Chi,4
5045,User11063,Zombie,4
5046,User15817,Old Fashioned,5
5047,User14673,Havana Beach,3
5048,User13074,Vodka Gimlet,5
5049,User6229,Tom Collins,1
5050,User18912,Zombie,4
5051,User1550,Martini,1
5052,User4144,Manhattan,1
5053,User11858,Martini Sweet,2
5054,User387,Havana Beach,3
5055,User17235,Black Russian,1
5056,User3665,Screwdriver,3
5057,User8716,Vodka & Tonic,5
5058,User2627,Tequila Sunrise,3
5059,User18515,Salty Dog,2
5060,User7933,Martini,3
5061,User16044,Sidecar,4
5062,User13634,Black Russian,3
5063,User4050,Bloody Mary,5
5064,User4372,Negroni,3
5065,User11074,Martini,1
5066,User13596,Silk Stockings,1
5067,User890,Tom Collins,4
5068,User8150,Zombie,3
5069,User16583,Bloody Mary,4
5070,User5492,Horse’s Neck,1
5071,User7594,Vodka Gimlet,4
5072,User10467,Salty Dog,5
5073,User14704,Salty Dog,1
5074,User19366,John Collins,3
5075,User16471,Silk Stockings,1
5076,User16089,Screwdriver,1
5077,User18065,Cosmopolitan,1
5078,User4953,Old Fashioned,2
5079,User18100,Brooklyn,5
5080,User44,Mai-Tai,5
5081,User854,French Connection,4
5082,User12465,Cuba Libre,3
5083,User10752,Black Russian,2
5084,User13460,Tequila Sunset,5
5085,User473,Martini Sweet,3
5086,User11805,Blue Hawaii,4
5087,User11533,Black Russian,3
5088,User4599,Margarita,3
5089,User8877,Manhattan,3
5090,User14203,Negroni,5
5091,User14261,Manhattan,1
5092,User19508,Tequila Sunset,4
5093,User18747,Brooklyn,4
5094,User16616,Mai-Tai,4
5095,User15855,Margarita,1
5096,User15317,Mockingbird,5
5097,User19296,Vodka Gimlet,1
5098,User13196,Blue Hawaii,4
5099,User4989,Zombie,5
5100,User15754,Tequila Sunset,4
5101,User19220,Stinger,2
5102,User6798,Cosmopolitan,4
5103,User1149,EL Diablo,5
5104,User9104,Vodka Gimlet,2
5105,User19842,Vodka & Tonic,5
5106,User13118,Martini Sweet,1
5107,User1946,Gin Fizz,3
5108,User13166,New York,4
5109,User11196,Margarita,3
5110,User16049,Singapore Sling,1
5111,User4812,Earthquake,1
5112,User7209,Sidecar,3
5113,User3136,Old Fashioned,1
5114,User15793,Salty Dog,4
5115,User11131,Martini,2
5116,User10344,Stinger,3
5117,User1614,Mojito,2
5118,User8145,Imperial Fizz,5
5119,User15161,Stinger,1
5120,User11994,Cuba Libre,2
5121,User1081,Havana Beach,3
5122,User6417,Dirty Mother,2
5123,User10302,Cosmopolitan,4
5124,User14604,Cuba Libre,4
5125,User15262,Bloody Mary,1
5126,User1968,John Collins,1
5127,User12122,Sidecar,4
5128,User11501,John Collins,2
5129,User4917,Vodka & Tonic,3
5130,User9837,Screwdriver,2
5131,User15893,Imperial Fizz,2
5132,User19855,Tequila Martini,3
5133,User2838,New York,3
5134,User16202,John Collins,5
5135,User4980,Martini Sweet,2
5136,User1435,Mojito,4
5137,User4925,Martini Sweet,4
5138,User758,Mockingbird,4
5139,User14632,Moscow Mule,4
5140,User18103,Negroni,2
5141,User2487,Brave Bull,2
5142,User19969,Gin & Tonic,5
5143,User12073,Long Island Ice Tea,1
5144,User9958,Vodka & Tonic,3
5145,User15519,Harvard Cooler,4
5146,User15085,Black Russian,4
5147,User16587,Tequila Martini,1
5148,User9057,Gin & Tonic,2
5149,User12056,Long Island Ice Tea,4
5150,User16078,Sidecar,2
5151,User6454,Cherry Blossom,4
5152,User6461,Tequila Sunrise,4
5153,User10196,EL Diablo,3
5154,User14301,Singapore Sling,3
5155,User8890,Black Russian,2
5156,User14572,Stinger,3
5157,User5791,Singapore Sling,2
5158,User18879,French Connection,4
5159,User7372,Imperial Fizz,1
5160,User17268,Zombie,2
5161,User1453,Blue Hawaii,4
5162,User6773,Martini,5
5163,User6077,Godfather,2
5164,User4301,Stinger,5
5165,User198,Salty Dog,5
5166,User9734,Earthquake,3
5167,User5042,Miami Beach,4
5168,User7846,Manhattan,4
5169,User16144,Blue Hawaii,1
5170,User16831,Horse’s Neck,3
5171,User11107,Zombie,1
5172,User10711,Horse’s Neck,5
5173,User14490,Margarita,5
5174,User12916,Dirty Mother,3
5175,User2252,Brooklyn,5
5176,User2258,Brooklyn,5
5177,User3442,Cherry Blossom,2
5178,User11434,Margarita,2
5179,User10622,EL Diablo,3
5180,User4473,Silk Stockings,4
5181,User1601,Stinger,2
5182,User505,Imperial Fizz,1
5183,User14641,Negroni,4
5184,User2864,Martini,5
5185,User514,Blue Hawaii,1
5186,User2230,Dirty Mother,5
5187,User14882,Silk Stockings,5
5188,User13795,Cosmopolitan,3
5189,User6798,Gin & Tonic,5
5190,User14999,Negroni,3
5191,User739,Dirty Mother,3
5192,User18321,Bloody Mary,5
5193,User4600,New York,1
5194,User18771,Brooklyn,1
5195,User18582,Long Island Ice Tea,4
5196,User1054,Harvard Cooler,5
5197,User2468,Imperial Fizz,5
5198,User412,Long Island Ice Tea,5
5199,User11720,Havana Beach,4
5200,User16801,Vodka Gimlet,1
5201,User18132,Singapore Sling,3
5202,User18294,Tequila Sunset,3
5203,User15455,Gin Fizz,2
5204,User14017,Cuba Libre,2
5205,User17421,Horse’s Neck,2
5206,User11701,Dirty Mother,1
5207,User12169,Brooklyn,4
5208,User9318,Mockingbird,1
5209,User4185,Horse’s Neck,2
5210,User9502,Martini,1
5211,User5086,Mockingbird,5
5212,User10306,Gin Fizz,4
5213,User4384,Margarita,4
5214,User15829,Martini,5
5215,User3557,Tequila Sunset,1
5216,User19118,Tequila Sunrise,2
5217,User10499,Cuba Libre,1
5218,User18893,Screwdriver,1
5219,User102,Tequila Martini,5
5220,User3709,Vodka & Tonic,3
5221,User7828,Mai-Tai,5
5222,User6599,Mockingbird,3
5223,User9912,Tequila Sunset,2
5224,User11762,Salty Dog,5
5225,User8282,Silk Stockings,3
5226,User16685,Cherry Blossom,4
5227,User3316,Tequila Sunset,1
5228,User17724,Black Russian,4
5229,User9691,Mojito,2
5230,User12690,Horse’s Neck,2
5231,User16406,Zombie,2
5232,User10271,Tom Collins,3
5233,User18933,Dirty Mother,1
5234,User14285,Martini Sweet,3
5235,User9985,Margarita,1
5236,User19027,Gin Fizz,5
5237,User4233,Harvard Cooler,4
5238,User5363,New York,3
5239,User7823,Miami Beach,1
5240,User166,Silk Stockings,1
5241,User2844,Salty Dog,2
5242,User3085,Martini Sweet,2
5243,User8855,Havana Beach,4
5244,User13729,Gin Fizz,3
5245,User4123,Moscow Mule,2
5246,User18716,Zombie,5
5247,User13857,Chi-Chi,4
5248,User16748,Mojito,3
5249,User6721,Tequila Sunset,1
5250,User3251,New York,2
5251,User18687,Margarita,5
5252,User6328,Gin & Tonic,3
5253,User15985,Mojito,2
5254,User1308,Bloody Mary,4
5255,User17058,Cosmopolitan,3
5256,User5273,Gin Fizz,4
5257,User5527,Brave Bull,3
5258,User4734,Bloody Mary,5
5259,User8850,Tom Collins,4
5260,User8500,Earthquake,1
5261,User14917,Moscow Mule,5
5262,User5344,Salty Dog,4
5263,User16202,John Collins,5
5264,User10123,Black Russian,1
5265,User8030,Tom Collins,1
5266,User18649,Vodka Gimlet,4
5267,User11190,Martini,4
5268,User5186,Tequila Martini,4
5269,User5043,Stinger,4
5270,User7340,Brooklyn,1
5271,User12300,Imperial Fizz,5
5272,User13079,Godfather,1
5273,User19076,Tequila Sunset,4
5274,User17000,Dirty Mother,1
5275,User13125,Vodka & Tonic,4
5276,User6680,Cuba Libre,4
5277,User14507,French Connection,5
5278,User13669,Cosmopolitan,2
5279,User3211,Godfather,5
5280,User6407,Bloody Mary,5
5281,User3304,Blue Hawaii,4
5282,User11178,Vodka & Tonic,4
5283,User9325,Martini Sweet,5
5284,User14714,French Connection,2
5285,User3686,Cherry Blossom,2
5286,User9208,Salty Dog,1
5287,User1066,Godfather,5
5288,User4506,John Collins,2
5289,User5689,Mai-Tai,1
5290,User13642,Gin & Tonic,2
5291,User13091,Martini Sweet,1
5292,User1507,Gin Fizz,2
5293,User7906,Singapore Sling,4
5294,User19974,Chi-Chi,2
5295,User6042,Gin Fizz,3
5296,User11805,Long Island Ice Tea,4
5297,User15853,Sidecar,2
5298,User9578,Godfather,4
5299,User13091,Martini Sweet,1
5300,User8930,Sidecar,5
5301,User12761,Vodka Gimlet,4
5302,User18252,French Connection,2
5303,User8989,Singapore Sling,3
5304,User9952,Blue Hawaii,1
5305,User16219,Gin & Tonic,3
5306,User10185,Tequila Martini,1
5307,User3662,Sidecar,4
5308,User2450,John Collins,4
5309,User17162,Stinger,2
5310,User7352,Negroni,2
5311,User1149,Martini Sweet,5
5312,User18044,Vodka Gimlet,4
5313,User4165,Stinger,5
5314,User3512,Brooklyn,4
5315,User3064,Brooklyn,4
5316,User2543,French Connection,1
5317,User3836,Godfather,1
5318,User11072,EL Diablo,4
5319,User6471,Cherry Blossom,2
5320,User3727,Sex on the Beach,2
5321,User5597,Sex on the Beach,1
5322,User12947,Harvard Cooler,1
5323,User74,Long Island Ice Tea,3
5324,User6494,Havana Beach,3
5325,User7462,Brave Bull,4
5326,User2617,Cuba Libre,4
5327,User15546,Black Russian,2
5328,User15166,Cuba Libre,4
5329,User12491,John Collins,4
5330,User19590,Tequila Sunrise,2
5331,User10635,Cuba Libre,2
5332,User5996,Zombie,3
5333,User2247,EL Diablo,5
5334,User6408,John Collins,4
5335,User3768,Stinger,4
5336,User5085,Brooklyn,3
5337,User5724,Negroni,3
5338,User7271,Havana Beach,2
5339,User4445,Silk Stockings,3
5340,User1778,Black Russian,5
5341,User11837,Mojito,4
5342,User12405,Vodka & Tonic,5
5343,User15119,Blue Hawaii,4
5344,User17384,Tequila Martini,2
5345,User2533,Negroni,5
5346,User392,Brave Bull,1
5347,User4587,Gin Fizz,5
5348,User9099,Mockingbird,5
5349,User15072,Silk Stockings,5
5350,User9464,Bloody Mary,1
5351,User14857,Gin Fizz,3
5352,User10002,Martini Sweet,3
5353,User6463,Sex on the Beach,1
5354,User114,Moscow Mule,2
5355,User5975,Tequila Sunset,4
5356,User3314,Screwdriver,5
5357,User14490,French Connection,5
5358,User12732,Earthquake,2
5359,User6540,Singapore Sling,5
5360,User18874,French Connection,5
5361,User6792,Dirty Mother,3
5362,User13201,Horse’s Neck,4
5363,User4373,Singapore Sling,4
5364,User3662,Sidecar,4
5365,User18935,Long Island Ice Tea,4
5366,User118,Salty Dog,1
5367,User687,Mockingbird,2
5368,User15711,Tequila Sunrise,5
5369,User14436,Chi-Chi,3
5370,User12265,John Collins,2
5371,User14310,Vodka & Tonic,4
5372,User12533,Sidecar,1
5373,User19267,Horse’s Neck,3
5374,User16379,Screwdriver,5
5375,User12789,Manhattan,3
5376,User10108,Blue Hawaii,4
5377,User1149,Martini Sweet,5
5378,User9532,Bloody Mary,2
5379,User9962,Vodka & Tonic,1
5380,User17405,Havana Beach,1
5381,User8737,Miami Beach,4
5382,User13407,Manhattan,3
5383,User5452,French Connection,2
5384,User16373,Cherry Blossom,3
5385,User17979,Sex on the Beach,5
5386,User12588,Sidecar,5
5387,User16558,Chi-Chi,5
5388,User16409,New York,1
5389,User19590,Tequila Sunrise,2
5390,User3356,Moscow Mule,4
5391,User3673,Harvard Cooler,4
5392,User18701,Tom Collins,2
5393,User2027,Dirty Mother,4
5394,User9138,Manhattan,1
5395,User14294,Godfather,4
5396,User13954,John Collins,2
5397,User9714,Long Island Ice Tea,5
5398,User4561,Brooklyn,2
5399,User1135,Miami Beach,1
5400,User1199,Black Russian,5
5401,User18926,Tequila Sunset,4
5402,User8285,Black Russian,4
5403,User11941,Brave Bull,4
5404,User2236,Brooklyn,5
5405,User1539,Martini,4
5406,User8909,New York,1
5407,User14623,Singapore Sling,2
5408,User13027,Dirty Mother,3
5409,User3528,Old Fashioned,5
5410,User5333,Mockingbird,5
5411,User2171,Sidecar,3
5412,User19392,Tom Collins,3
5413,User16175,Cherry Blossom,3
5414,User1772,Tequila Sunrise,2
5415,User12872,New York,4
5416,User5699,Bloody Mary,2
5417,User15416,Salty Dog,3
5418,User16080,Tequila Sunset,4
5419,User12541,Tom Collins,1
5420,User17162,Stinger,2
5421,User8064,John Collins,5
5422,User6995,Margarita,1
5423,User9987,Moscow Mule,3
5424,User19851,Martini,2
5425,User10725,Negroni,1
5426,User8743,Moscow Mule,2
5427,User12392,Zombie,2
5428,User11063,Negroni,3
5429,User17256,Cuba Libre,4
5430,User1874,Cosmopolitan,4
5431,User8293,Mockingbird,2
5432,User12310,Tom Collins,5
5433,User10462,EL Diablo,3
5434,User16411,Cosmopolitan,1
5435,User11495,Stinger,5
5436,User1111,Mojito,5
5437,User11799,Earthquake,2
5438,User2946,Miami Beach,2
5439,User17256,Cuba Libre,4
5440,User8009,Vodka Gimlet,4
5441,User5129,Stinger,1
5442,User14133,Dirty Mother,4
5443,User6662,Godfather,1
5444,User10497,Martini,5
5445,User12155,Mockingbird,1
5446,User63,Stinger,1
5447,User12694,Miami Beach,1
5448,User1576,Brave Bull,4
5449,User9540,Zombie,1
5450,User13488,Tequila Sunset,4
5451,User10107,Negroni,1
5452,User12755,Brave Bull,2
5453,User18633,Cosmopolitan,1
5454,User6289,Gin Fizz,1
5455,User11254,Brave Bull,4
5456,User18603,Manhattan,5
5457,User11978,New York,5
5458,User12140,Earthquake,2
5459,User11750,Cuba Libre,5
5460,User13381,Imperial Fizz,2
5461,User17384,Tequila Martini,2
5462,User1550,Martini,1
5463,User16496,Stinger,3
5464,User16609,Brave Bull,5
5465,User12300,Imperial Fizz,5
5466,User10748,Negroni,5
5467,User13515,Havana Beach,3
5468,User6773,Sidecar,2
5469,User17825,Silk Stockings,5
5470,User2812,Gin Fizz,5
5471,User9958,Vodka & Tonic,3
5472,User18682,Martini,5
5473,User7177,Stinger,4
5474,User19672,Gin & Tonic,1
5475,User3196,Tom Collins,5
5476,User5956,Mockingbird,1
5477,User10549,Cosmopolitan,3
5478,User9401,Stinger,1
5479,User8387,Martini Sweet,4
5480,User4974,Screwdriver,2
5481,User17188,Bloody Mary,3
5482,User11215,Cuba Libre,1
5483,User7499,Chi-Chi,1
5484,User19164,Salty Dog,2
5485,User15704,Mockingbird,3
5486,User29,Vodka Gimlet,1
5487,User17437,Imperial Fizz,4
5488,User11858,Martini Sweet,2
5489,User10906,Long Island Ice Tea,1
5490,User6449,New York,2
5491,User5182,Tom Collins,1
5492,User1112,EL Diablo,3
5493,User19896,Singapore Sling,4
5494,User16802,Horse’s Neck,4
5495,User17956,Earthquake,5
5496,User11761,Cuba Libre,2
5497,User16026,Long Island Ice Tea,5
5498,User5116,French Connection,3
5499,User15303,John Collins,5
5500,User9966,Earthquake,5
5501,User18098,Margarita,4
5502,User5348,Gin & Tonic,2
5503,User13857,Havana Beach,3
5504,User5593,Gin & Tonic,5
5505,User14816,Cherry Blossom,5
5506,User10073,Harvard Cooler,5
5507,User4863,Vodka Gimlet,1
5508,User6904,Cosmopolitan,5
5509,User8663,Horse’s Neck,2
5510,User18589,Long Island Ice Tea,1
5511,User17338,Tequila Martini,3
5512,User9436,Salty Dog,3
5513,User19702,Negroni,5
5514,User11346,EL Diablo,1
5515,User2597,Martini,5
5516,User319,Mojito,1
5517,User5527,Brave Bull,3
5518,User10406,Sex on the Beach,5
5519,User5629,Blue Hawaii,5
5520,User11309,Brooklyn,5
5521,User13840,Tequila Sunset,4
5522,User19836,Mai-Tai,5
5523,User3528,Old Fashioned,5
5524,User6901,Dirty Mother,5
5525,User13600,Margarita,5
5526,User7705,EL Diablo,4
5527,User2376,Singapore Sling,2
5528,User5527,Moscow Mule,1
5529,User1497,Cuba Libre,5
5530,User19008,Martini Sweet,2
5531,User2524,Mockingbird,2
5532,User18947,Cosmopolitan,5
5533,User3055,Screwdriver,3
5534,User11711,Vodka & Tonic,2
5535,User16669,Manhattan,5
5536,User9877,Tequila Sunrise,5
5537,User8311,Miami Beach,4
5538,User3643,Old Fashioned,2
5539,User9921,Mojito,4
5540,User19508,French Connection,3
5541,User180,Martini Sweet,5
5542,User2287,Vodka & Tonic,1
5543,User6020,Salty Dog,3
5544,User17456,Martini,5
5545,User15139,Godfather,2
5546,User15728,Stinger,1
5547,User13237,Gin Fizz,1
5548,User8909,New York,1
5549,User16626,Earthquake,2
5550,User4181,Gin & Tonic,5
5551,User3691,Horse’s Neck,1
5552,User19430,Sidecar,1
5553,User1925,Miami Beach,3
5554,User8356,Havana Beach,3
5555,User803,Sex on the Beach,2
5556,User624,Harvard Cooler,5
5557,User2588,Gin Fizz,1
5558,User5697,Godfather,3
5559,User7079,Long Island Ice Tea,5
5560,User7889,Mai-Tai,5
5561,User7789,Imperial Fizz,1
5562,User14448,Horse’s Neck,2
5563,User13034,Mockingbird,3
5564,User17162,Stinger,2
5565,User766,Moscow Mule,1
5566,User11256,Sex on the Beach,4
5567,User5840,Blue Hawaii,3
5568,User8722,Gin Fizz,5
5569,User16674,Old Fashioned,5
5570,User15528,Chi-Chi,1
5571,User16634,Sex on the Beach,4
5572,User18789,Mockingbird,2
5573,User1306,Chi-Chi,4
5574,User18130,Screwdriver,1
5575,User6118,Stinger,4
5576,User3882,Blue Hawaii,4
5577,User18403,Sex on the Beach,4
5578,User15839,Stinger,4
5579,User4780,Long Island Ice Tea,3
5580,User17231,Earthquake,3
5581,User13327,Sex on the Beach,4
5582,User14942,Chi-Chi,2
5583,User10769,Tequila Sunrise,5
5584,User17801,Moscow Mule,1
5585,User10112,Imperial Fizz,2
5586,User6373,Silk Stockings,3
5587,User8560,Harvard Cooler,5
5588,User16747,Mockingbird,2
5589,User3451,Moscow Mule,3
5590,User13843,Bloody Mary,1
5591,User8862,Earthquake,3
5592,User5001,Cherry Blossom,2
5593,User2356,Vodka Gimlet,4
5594,User1155,Salty Dog,4
5595,User696,Salty Dog,2
5596,User8490,Moscow Mule,1
5597,User13699,Earthquake,1
5598,User936,Mockingbird,3
5599,User14274,Martini Sweet,4
5600,User15595,Godfather,3
5601,User14340,Earthquake,1
5602,User14,Martini Sweet,5
5603,User5653,Singapore Sling,3
5604,User9682,Cherry Blossom,4
5605,User5404,Sex on the Beach,4
5606,User15475,Screwdriver,1
5607,User10867,Gin Fizz,5
5608,User13181,Manhattan,5
5609,User4016,Miami Beach,1
5610,User19935,Zombie,1
5611,User11545,Tequila Martini,3
5612,User12262,Mojito,2
5613,User11593,Godfather,4
5614,User10151,Martini Sweet,3
5615,User1732,Cuba Libre,2
5616,User7254,Zombie,1
5617,User12300,Imperial Fizz,5
5618,User11941,Brave Bull,4
5619,User10725,Negroni,1
5620,User5348,Gin & Tonic,2
5621,User6813,Stinger,5
5622,User9037,Vodka Gimlet,1
5623,User18364,Harvard Cooler,2
5624,User19431,Mockingbird,3
5625,User13838,Bloody Mary,4
5626,User18997,New York,2
5627,User8746,New York,2
5628,User8626,Blue Hawaii,1
5629,User2853,John Collins,5
5630,User17704,Cosmopolitan,5
5631,User14130,Imperial Fizz,3
5632,User19320,Sidecar,5
5633,User8959,Cuba Libre,1
5634,User1328,Tom Collins,2
5635,User13159,John Collins,5
5636,User3112,Salty Dog,5
5637,User12624,Zombie,3
5638,User1112,Bloody Mary,5
5639,User13130,Martini,4
5640,User3216,Martini,1
5641,User16701,Sidecar,3
5642,User15038,EL Diablo,3
5643,User5075,Godfather,4
5644,User10888,Dirty Mother,4
5645,User1385,John Collins,4
5646,User16178,Tequila Sunset,4
5647,User15685,Salty Dog,5
5648,User100,Sex on the Beach,1
5649,User7148,Cosmopolitan,1
5650,User15689,Blue Hawaii,4
5651,User6730,Mockingbird,1
5652,User17806,Vodka Gimlet,3
5653,User4866,Tom Collins,1
5654,User9423,Havana Beach,4
5655,User16208,EL Diablo,5
5656,User8700,Mai-Tai,5
5657,User6267,Vodka & Tonic,5
5658,User7097,Cuba Libre,1
5659,User1961,Miami Beach,4
5660,User10880,Negroni,3
5661,User8770,Earthquake,5
5662,User10292,Imperial Fizz,5
5663,User14045,Earthquake,2
5664,User4000,Black Russian,2
5665,User18332,Tom Collins,1
5666,User8528,Vodka & Tonic,5
5667,User10946,Martini,1
5668,User19822,Tequila Martini,1
5669,User805,Singapore Sling,2
5670,User7954,Gin & Tonic,4
5671,User9532,Brooklyn,1
5672,User18818,Margarita,1
5673,User12849,John Collins,2
5674,User15208,Sex on the Beach,3
5675,User10414,French Connection,5
5676,User1194,EL Diablo,3
5677,User19150,Salty Dog,5
5678,User15986,Black Russian,1
5679,User6327,Imperial Fizz,2
5680,User14096,Martini Sweet,1
5681,User14024,Dirty Mother,2
5682,User16078,Sidecar,2
5683,User836,Mockingbird,2
5684,User7360,French Connection,5
5685,User17277,Tequila Martini,1
5686,User16924,Tequila Sunset,3
5687,User19085,Sex on the Beach,2
5688,User19883,Havana Beach,3
5689,User13233,Cherry Blossom,2
5690,User7757,Horse’s Neck,3
5691,User8545,Sex on the Beach,2
5692,User10087,Screwdriver,2
5693,User7249,Gin Fizz,1
5694,User6516,Moscow Mule,3
5695,User1399,Brooklyn,5
5696,User10826,Martini Sweet,2
5697,User893,Singapore Sling,1
5698,User16715,Tequila Sunset,3
5699,User8626,EL Diablo,3
5700,User10955,Tom Collins,4
5701,User8145,Imperial Fizz,5
5702,User11922,Martini,4
5703,User8601,Mai-Tai,5
5704,User11050,Manhattan,5
5705,User14394,New York,2
5706,User13325,Bloody Mary,1
5707,User16474,Gin Fizz,3
5708,User17158,Sidecar,1
5709,User19961,Sex on the Beach,2
5710,User9821,Sex on the Beach,3
5711,User16984,Singapore Sling,2
5712,User19715,Bloody Mary,2
5713,User159,Sex on the Beach,5
5714,User15941,Mojito,3
5715,User8958,John Collins,5
5716,User19667,Blue Hawaii,2
5717,User12189,Old Fashioned,1
5718,User5551,Cuba Libre,1
5719,User16420,Havana Beach,2
5720,User9040,Cuba Libre,1
5721,User10051,Dirty Mother,4
5722,User17325,Black Russian,1
5723,User17138,Sidecar,5
5724,User4194,Mockingbird,2
5725,User14542,Earthquake,1
5726,User4792,Moscow Mule,3
5727,User7963,Silk Stockings,1
5728,User4335,EL Diablo,5
5729,User18165,Chi-Chi,2
5730,User5163,Mockingbird,1
5731,User18705,Tequila Martini,1
5732,User15169,Long Island Ice Tea,4
5733,User15179,Sidecar,1
5734,User12605,Blue Hawaii,1
5735,User3954,Cherry Blossom,3
5736,User4353,Black Russian,5
5737,User5619,Long Island Ice Tea,1
5738,User17967,Harvard Cooler,5
5739,User5242,Tom Collins,2
5740,User19821,Mockingbird,4
5741,User9325,Martini Sweet,5
5742,User8087,EL Diablo,4
5743,User7781,Dirty Mother,2
5744,User16061,Harvard Cooler,1
5745,User15404,Imperial Fizz,4
5746,User19584,Negroni,1
5747,User9421,Negroni,2
5748,User12541,Tom Collins,1
5749,User12043,Cherry Blossom,4
5750,User16302,Godfather,4
5751,User9075,Bloody Mary,4
5752,User14829,Bloody Mary,4
5753,User10538,Tom Collins,3
5754,User4931,Martini,1
5755,User18208,Horse’s Neck,5
5756,User2505,Blue Hawaii,5
5757,User3180,Tequila Sunset,2
5758,User8811,Tequila Sunrise,5
5759,User15697,Mai-Tai,3
5760,User8391,Long Island Ice Tea,3
5761,User6120,Stinger,2
5762,User13407,Manhattan,3
5763,User13616,Gin & Tonic,1
5764,User19199,Havana Beach,1
5765,User9055,Zombie,2
5766,User14908,Tom Collins,3
5767,User13160,Martini Sweet,4
5768,User14021,Cosmopolitan,5
5769,User15163,Zombie,2
5770,User4377,Old Fashioned,5
5771,User10431,Tom Collins,1
5772,User18245,Martini,5
5773,User12491,John Collins,4
5774,User18177,Horse’s Neck,4
5775,User4599,Margarita,3
5776,User16980,Bloody Mary,2
5777,User6002,Dirty Mother,3
5778,User12446,Old Fashioned,3
5779,User2197,Imperial Fizz,4
5780,User4563,Cuba Libre,2
5781,User6875,Manhattan,3
5782,User18824,Harvard Cooler,2
5783,User9584,Godfather,4
5784,User6248,Gin Fizz,4
5785,User669,Gin & Tonic,4
5786,User18048,Dirty Mother,3
5787,User10318,French Connection,4
5788,User10839,Miami Beach,5
5789,User201,Mai-Tai,1
5790,User5278,Stinger,5
5791,User18988,Horse’s Neck,2
5792,User2622,Martini Sweet,4
5793,User12357,Tequila Martini,4
5794,User2107,Tequila Sunrise,2
5795,User92,Old Fashioned,5
5796,User7993,Tequila Sunset,5
5797,User839,Miami Beach,4
5798,User17409,Martini Sweet,3
5799,User4923,Cuba Libre,4
5800,User6680,Cuba Libre,4
5801,User5097,John Collins,2
5802,User16626,Earthquake,2
5803,User19697,Dirty Mother,2
5804,User17138,Sidecar,5
5805,User5186,Tequila Martini,4
5806,User6005,Cherry Blossom,2
5807,User5724,Negroni,3
5808,User12481,Sidecar,5
5809,User11891,Horse’s Neck,5
5810,User8944,Brave Bull,2
5811,User18073,Long Island Ice Tea,3
5812,User2565,Long Island Ice Tea,5
5813,User7393,Cherry Blossom,5
5814,User16826,Horse’s Neck,4
5815,User18818,Margarita,1
5816,User8672,French Connection,4
5817,User8709,Mai-Tai,3
5818,User6800,Screwdriver,5
5819,User7038,Vodka & Tonic,3
5820,User6614,Bloody Mary,3
5821,User17957,New York,1
5822,User3136,Old Fashioned,1
5823,User10946,Old Fashioned,3
5824,User2966,Havana Beach,3
5825,User11978,New York,5
5826,User12553,Dirty Mother,5
5827,User10531,Brave Bull,4
5828,User10039,Chi-Chi,1
5829,User4967,Silk Stockings,3
5830,User7373,Havana Beach,4
5831,User82,Tom Collins,2
5832,User16445,Vodka Gimlet,5
5833,User9138,Manhattan,1
5834,User10306,Gin Fizz,4
5835,User9874,EL Diablo,3
5836,User9419,Tequila Martini,3
5837,User3863,Harvard Cooler,5
5838,User13321,Brooklyn,5
5839,User12576,Imperial Fizz,5
5840,User6725,Dirty Mother,2
5841,User8405,French Connection,1
5842,User9913,Horse’s Neck,4
5843,User3848,Mai-Tai,4
5844,User14448,Horse’s Neck,2
5845,User11898,Cosmopolitan,4
5846,User969,New York,5
5847,User7265,Negroni,4
5848,User16120,Havana Beach,2
5849,User16299,Old Fashioned,1
5850,User14572,Stinger,3
5851,User16558,Chi-Chi,5
5852,User5796,Bloody Mary,5
5853,User10420,Manhattan,5
5854,User11030,Brooklyn,3
5855,User8779,Margarita,1
5856,User2726,Zombie,1
5857,User1549,New York,5
5858,User7516,Singapore Sling,2
5859,User3557,Tequila Sunset,1
5860,User18464,Salty Dog,2
5861,User1681,Mockingbird,2
5862,User3385,Sex on the Beach,4
5863,User19949,Margarita,4
5864,User10792,Harvard Cooler,5
5865,User1946,Blue Hawaii,5
5866,User12496,Tequila Sunrise,1
5867,User4974,Horse’s Neck,4
5868,User10800,Zombie,3
5869,User6755,Blue Hawaii,1
5870,User14636,Martini Sweet,5
5871,User7022,Martini,4
5872,User1026,Manhattan,3
5873,User10363,Tequila Martini,4
5874,User7444,Cuba Libre,3
5875,User8150,Zombie,3
5876,User2684,Sidecar,5
5877,User16981,Tom Collins,3
5878,User11631,Cherry Blossom,5
5879,User1411,John Collins,3
5880,User12546,Manhattan,5
5881,User17825,Silk Stockings,5
5882,User4699,Vodka & Tonic,1
5883,User863,Harvard Cooler,3
5884,User10783,Tom Collins,5
5885,User11371,Sex on the Beach,4
5886,User12911,Blue Hawaii,1
5887,User4355,Gin & Tonic,3
5888,User18431,Manhattan,4
5889,User4934,Black Russian,1
