user_id,cocktail_name,user_rating
6711786895,Negroni,4
9574596968,Havana Beach,4
4860324922,Chi-Chi,4
1628602086,Gin & Tonic,5
9993696473,Screwdriver,2
1647278698,Martini,4
3624867915,Old Fashioned,5
1647278698,Gin & Tonic,5
9424998611,Negroni,5
8377205875,Moscow Mule,4
7926670874,Screwdriver,3
9130236407,Moscow Mule,4
3549260863,Vodka & Tonic,4
3624867915,Singapore Sling,2
4860324922,Moscow Mule,2
5090515459,Mai-Tai,5
7361786092,Moscow Mule,5
6711786895,Godfather,5
1628602086,Screwdriver,5
7038732734,Gin & Tonic,1
1647278698,Manhattan,4
9574596968,Cosmopolitan,4
946934985,Moscow Mule,4
892691653,Margarita,1
9574596968,Tequila Sunset,5
1277426643,Bloody Mary,2
1628602086,Bloody Mary,5
3867892702,Manhattan,4
946934985,Martini,3
9693205089,Old Fashioned,2
9574596968,Gin & Tonic,5
7150372665,Manhattan,4
8377205875,Old Fashioned,3
892691653,Margarita,2
5090515459,Mojito,5
9693205089,Bloody Mary,1
7926670874,Negroni,5
9993696473,Bloody Mary,1
9130236407,Negroni,3
8377205875,Sex on the Beach,1
4114091878,Old Fashioned,3
3867892702,Sex on the Beach,5
9693205089,Godfather,4
6711786895,Godfather,3
9993696473,Martini,1
1232327332,Horse’s Neck,5
3624867915,Bloody Mary,4
9993696473,Havana Beach,1
1647278698,Tequila Sunset,4
1232327332,Bloody Mary,1
9574596968,Moscow Mule,1
6711786895,Bloody Mary,1
1770996789,Screwdriver,4
1628602086,Moscow Mule,5
7150372665,Blue Hawaii,4
9574596968,Mai-Tai,1
9993696473,Bloody Mary,3
7150372665,Godfather,4
1628602086,Tequila Martini,3
7926670874,Moscow Mule,4
2812746240,Gin & Tonic,4
3549260863,Cosmopolitan,3
1628602086,Moscow Mule,5
4529921862,Sex on the Beach,1
8377205875,Moscow Mule,5
3867892702,Old Fashioned,3
9693205089,Sex on the Beach,4
1647278698,Martini,1
892691653,Gin & Tonic,5
1770996789,Moscow Mule,1
1157027484,Margarita,5
6918333964,Martini,4
9645189314,Moscow Mule,1
3867892702,Moscow Mule,4
7150372665,Martini,5
7361786092,Gin & Tonic,5
6220477471,Black Russian,5
7750609185,Godfather,3
9424998611,Moscow Mule,5
3867892702,Old Fashioned,2
8377205875,Mojito,1
3196826377,Moscow Mule,5
946934985,Martini,3
7750609185,Gin & Tonic,1
792580598,Old Fashioned,4
3624867915,Chi-Chi,3
2274678484,Black Russian,5
1157027484,Martini,4
7926670874,Manhattan,4
946934985,Godfather,1
1647278698,Moscow Mule,5
9574596968,Bloody Mary,4
792580598,Mai-Tai,5
3867892702,Gin & Tonic,5
2221686036,Tequila Sunset,1
3549260863,Mojito,5
3624867915,Screwdriver,1
1628602086,Bloody Mary,4
3549260863,Chi-Chi,4
8377205875,Singapore Sling,4
4529921862,Mai-Tai,2
946934985,Horse’s Neck,5
7750609185,Moscow Mule,5
3549260863,Tequila Sunset,3
9424998611,Mojito,5
5503905725,Martini,1
4860324922,Havana Beach,1
892691653,Martini,3
5503905725,Moscow Mule,4
5503905725,Martini,3
4860324922,Old Fashioned,5
1628602086,Manhattan,3
9130236407,Moscow Mule,4
9574596968,Martini,4
9574596968,Sidecar,5
7926670874,Margarita,2
3549260863,Gin & Tonic,5
792580598,Chi-Chi,2
5503905725,Black Russian,1
9130236407,Gin & Tonic,1
1628602086,Negroni,5
946934985,Tequila Martini,2
7926670874,Vodka & Tonic,5
9661198451,Old Fashioned,5
1157027484,Moscow Mule,1
9130236407,Manhattan,1
2274678484,Martini,2
1628602086,Godfather,4
3624867915,Old Fashioned,1
6460123892,Negroni,4
9574596968,Margarita,1
2274678484,Martini,5
9130236407,Old Fashioned,4
9574596968,Tequila Martini,1
1647278698,Margarita,5
9658436172,Tom Collins,5
792580598,Vodka Gimlet,2
9993696473,Bloody Mary,4
1628602086,Moscow Mule,4
8377205875,Manhattan,2
8377205875,Bloody Mary,3
9574596968,Screwdriver,3
1770996789,Screwdriver,4
9574596968,Gin & Tonic,3
7926670874,Chi-Chi,4
7750609185,Singapore Sling,4
9993696473,Moscow Mule,1
1157027484,Old Fashioned,3
3624867915,Negroni,5
7926670874,Mojito,4
1770996789,Moscow Mule,4
1628602086,Long Island Ice Tea,2
3867892702,Bloody Mary,5
3549260863,Margarita,5
1628602086,Martini,5
9574596968,Singapore Sling,4
792580598,Martini,4
1628602086,Martini,2
1157027484,Mojito,1
9661198451,Tequila Martini,4
9130236407,Margarita,5
9574596968,Chi-Chi,2
1277426643,Godfather,5
2812746240,Sex on the Beach,5
6460123892,Martini,4
9661198451,Martini,1
9658436172,Chi-Chi,1
1647278698,Vodka & Tonic,1
9645189314,Moscow Mule,1
6711786895,Moscow Mule,4
9130236407,Tom Collins,4
1628602086,Long Island Ice Tea,5
1157027484,Cosmopolitan,5
5090515459,Manhattan,5
9574596968,Margarita,3
2221686036,Mojito,1
9693205089,Manhattan,1
9574596968,Negroni,1
946934985,Moscow Mule,5
3867892702,Gin & Tonic,5
8377205875,Bloody Mary,5
3624867915,Havana Beach,1
792580598,Moscow Mule,1
1770996789,Black Russian,3
1628602086,Old Fashioned,4
1628602086,Mojito,3
6568803961,Old Fashioned,5
6711786895,Martini,4
2994916806,Bloody Mary,4
6460123892,Margarita,5
6568803961,Negroni,1
9424998611,Godfather,3
9424998611,Bloody Mary,4
9993696473,Bloody Mary,4
7750609185,Godfather,1
1628602086,Martini,4
9574596968,Sex on the Beach,1
9574596968,Cosmopolitan,4
8377205875,Gin & Tonic,2
1510968452,Old Fashioned,4
1277426643,Moscow Mule,5
946934985,Vodka & Tonic,4
9574596968,Mojito,2
892691653,Manhattan,2
1232327332,Long Island Ice Tea,4
9993696473,Godfather,1
9693205089,Mai-Tai,1
1770996789,Bloody Mary,5
7750609185,Martini,5
1628602086,Bloody Mary,3
3867892702,Gin & Tonic,1
9693205089,Bloody Mary,5
9424998611,Old Fashioned,5
9693205089,Moscow Mule,1
7750609185,Moscow Mule,5
892691653,Negroni,1
9424998611,Moscow Mule,4
9424998611,Cosmopolitan,3
5090515459,Martini,1
946934985,Mai-Tai,4
9130236407,Margarita,4
1770996789,Old Fashioned,4
6568803961,Manhattan,1
9693205089,Old Fashioned,1
3867892702,Martini,5
9574596968,Bloody Mary,4
6568803961,Bloody Mary,4
8377205875,Mojito,3
9574596968,Gin & Tonic,4
7038732734,Old Fashioned,4
3624867915,Moscow Mule,5
9658436172,Tequila Sunset,5
4860324922,Bloody Mary,4
6460123892,Godfather,4
6220477471,Chi-Chi,5
1157027484,Tom Collins,5
9645189314,Gin & Tonic,4
5090515459,Tom Collins,5
4860324922,Margarita,5
9424998611,Singapore Sling,3
9661198451,Tequila Martini,5
8377205875,Vodka Gimlet,4
7926670874,Screwdriver,5
5503905725,Tequila Martini,2
2221686036,Old Fashioned,3
3624867915,Margarita,1
9574596968,Sidecar,1
3867892702,Long Island Ice Tea,1
8377205875,Moscow Mule,3
2274678484,Old Fashioned,5
5503905725,Old Fashioned,5
7750609185,Tequila Sunset,5
946934985,Mojito,5
1628602086,Vodka & Tonic,1
9993696473,Chi-Chi,5
3196826377,Bloody Mary,4
6568803961,Moscow Mule,4
1647278698,Long Island Ice Tea,5
946934985,Old Fashioned,3
6711786895,Old Fashioned,1
9130236407,Sex on the Beach,3
9130236407,Bloody Mary,3
9574596968,Tom Collins,1
3624867915,Godfather,4
1628602086,Bloody Mary,1
7926670874,Old Fashioned,2
5090515459,Moscow Mule,3
2274678484,Singapore Sling,5
6220477471,Tequila Martini,2
4860324922,Moscow Mule,5
3867892702,Mojito,1
9693205089,Godfather,5
9993696473,Havana Beach,5
2812746240,Old Fashioned,4
8377205875,Bloody Mary,2
9574596968,Godfather,3
792580598,Vodka Gimlet,4
6711786895,Bloody Mary,5
2994916806,Godfather,3
946934985,Gin & Tonic,4
9693205089,Havana Beach,1
2274678484,Cosmopolitan,5
9130236407,Martini,4
9130236407,Old Fashioned,2
4860324922,Martini,4
1628602086,Negroni,4
6568803961,Old Fashioned,5
8377205875,Negroni,5
8377205875,Long Island Ice Tea,1
1232327332,Tequila Sunset,5
1628602086,Havana Beach,5
9574596968,Moscow Mule,5
6220477471,Moscow Mule,4
7926670874,Vodka & Tonic,5
8377205875,Chi-Chi,4
892691653,Godfather,3
6460123892,Martini,2
6711786895,Mai-Tai,4
9693205089,Bloody Mary,4
9661198451,Chi-Chi,5
6711786895,Mojito,5
1628602086,Negroni,4
3867892702,Havana Beach,1
9574596968,Old Fashioned,3
6220477471,Margarita,5
1277426643,Margarita,4
7150372665,Old Fashioned,3
3624867915,Margarita,1
3549260863,Bloody Mary,5
1510968452,Old Fashioned,3
9424998611,Long Island Ice Tea,1
6711786895,Screwdriver,4
7150372665,Old Fashioned,1
946934985,Old Fashioned,1
8377205875,Negroni,4
7926670874,Moscow Mule,1
946934985,Martini,1
6711786895,Moscow Mule,2
4114091878,Margarita,1
1157027484,Old Fashioned,1
7038732734,Tequila Martini,5
9574596968,Gin & Tonic,3
1157027484,Havana Beach,4
6568803961,Bloody Mary,5
9424998611,Gin & Tonic,5
7926670874,Vodka Gimlet,1
8377205875,Horse’s Neck,4
6711786895,Martini,2
2812746240,Bloody Mary,4
8377205875,Screwdriver,5
9574596968,Margarita,5
7750609185,Godfather,5
9993696473,Moscow Mule,4
9130236407,Bloody Mary,2
3624867915,Old Fashioned,4
7750609185,Black Russian,5
7361786092,Sidecar,4
9645189314,Margarita,1
3549260863,Bloody Mary,4
6711786895,Horse’s Neck,5
946934985,Mojito,5
9574596968,Screwdriver,5
1628602086,Cosmopolitan,2
8377205875,Bloody Mary,1
7750609185,Screwdriver,5
4114091878,Gin & Tonic,5
4529921862,Long Island Ice Tea,4
1628602086,Moscow Mule,5
9130236407,Gin & Tonic,1
9693205089,Vodka Gimlet,5
2221686036,Screwdriver,5
3549260863,Negroni,4
792580598,Moscow Mule,1
1157027484,Moscow Mule,2
8377205875,Moscow Mule,4
9693205089,Bloody Mary,3
1157027484,Bloody Mary,4
1157027484,Bloody Mary,2
5090515459,Mai-Tai,5
1157027484,Godfather,5
792580598,Martini,5
9693205089,Martini,2
792580598,Screwdriver,5
4860324922,Screwdriver,5
9574596968,Bloody Mary,4
792580598,Old Fashioned,5
7038732734,Negroni,1
9574596968,Negroni,5
6711786895,Mai-Tai,2
4114091878,Blue Hawaii,4
892691653,Old Fashioned,4
5090515459,Mai-Tai,5
5090515459,Manhattan,3
8377205875,Chi-Chi,4
8377205875,Old Fashioned,3
892691653,Screwdriver,4
1157027484,Screwdriver,3
4114091878,Old Fashioned,3
9661198451,Gin & Tonic,5
1157027484,Horse’s Neck,1
1232327332,Martini,2
1628602086,Havana Beach,4
3867892702,Manhattan,3
9574596968,Sidecar,3
4529921862,Old Fashioned,5
1232327332,Screwdriver,5
7926670874,Negroni,5
2274678484,Long Island Ice Tea,1
7750609185,Moscow Mule,4
1628602086,Manhattan,5
6711786895,Tequila Sunset,1
7150372665,Sidecar,1
1232327332,Manhattan,4
7750609185,Old Fashioned,5
4529921862,Long Island Ice Tea,5
6220477471,Long Island Ice Tea,2
9658436172,Tequila Sunset,4
9574596968,Black Russian,2
9693205089,Mojito,4
9661198451,Margarita,5
9993696473,Singapore Sling,5
946934985,Bloody Mary,3
4529921862,Chi-Chi,5
946934985,Godfather,5
9993696473,Moscow Mule,4
946934985,Old Fashioned,5
7750609185,Tequila Martini,5
892691653,Mojito,2
6568803961,Screwdriver,5
5503905725,Gin & Tonic,2
1770996789,Horse’s Neck,3
1277426643,Old Fashioned,4
8377205875,Bloody Mary,5
8377205875,Margarita,4
2812746240,Black Russian,5
9130236407,Sex on the Beach,4
1277426643,Negroni,5
6220477471,Havana Beach,1
2812746240,Cosmopolitan,5
792580598,Martini,2
9574596968,Negroni,2
3549260863,Old Fashioned,1
2812746240,Moscow Mule,3
1628602086,Godfather,4
7150372665,Old Fashioned,4
9658436172,Bloody Mary,4
4114091878,Margarita,1
2994916806,Godfather,5
9993696473,Margarita,4
9574596968,Moscow Mule,4
7361786092,Gin & Tonic,1
8377205875,Moscow Mule,5
3867892702,Sidecar,5
1277426643,Bloody Mary,2
9693205089,Bloody Mary,5
6568803961,Mai-Tai,2
9130236407,Tequila Sunset,5
9574596968,Sex on the Beach,5
9645189314,Manhattan,1
8377205875,Moscow Mule,5
7361786092,Old Fashioned,2
792580598,Horse’s Neck,5
2994916806,Bloody Mary,2
6711786895,Old Fashioned,5
792580598,Screwdriver,5
1647278698,Havana Beach,5
8377205875,Gin & Tonic,3
9574596968,Negroni,1
4114091878,Screwdriver,2
7926670874,Gin & Tonic,3
8377205875,Moscow Mule,5
1628602086,Horse’s Neck,4
1510968452,Moscow Mule,1
9574596968,Tequila Sunset,5
9130236407,Black Russian,5
1647278698,Margarita,4
2221686036,Moscow Mule,5
8377205875,Martini,1
3867892702,Gin & Tonic,1
6918333964,Manhattan,3
4529921862,Long Island Ice Tea,4
3549260863,Negroni,3
2221686036,Martini,4
8377205875,Martini,5
9661198451,Screwdriver,5
9661198451,Sex on the Beach,5
6460123892,Screwdriver,2
4860324922,Gin & Tonic,2
892691653,Vodka Gimlet,1
4529921862,Tequila Sunset,5
946934985,Gin & Tonic,5
3196826377,Margarita,5
2274678484,Martini,1
3196826377,Mojito,4
1628602086,Martini,5
6220477471,Negroni,5
792580598,Gin & Tonic,5
6568803961,Screwdriver,5
8377205875,Mai-Tai,5
9661198451,Old Fashioned,3
3867892702,Gin & Tonic,4
8377205875,Singapore Sling,5
9574596968,Old Fashioned,5
1628602086,Sidecar,1
9574596968,Vodka & Tonic,5
8377205875,Old Fashioned,5
9993696473,Singapore Sling,4
1157027484,Margarita,4
3196826377,Manhattan,1
2994916806,Tom Collins,5
8377205875,Martini,4
1770996789,Negroni,5
3549260863,Screwdriver,5
6711786895,Old Fashioned,5
9424998611,Margarita,3
7750609185,Screwdriver,5
946934985,Margarita,5
4860324922,Horse’s Neck,5
1232327332,Old Fashioned,3
6220477471,Bloody Mary,4
4529921862,Old Fashioned,5
9574596968,Screwdriver,1
9693205089,Tom Collins,5
6220477471,Margarita,4
1157027484,Vodka Gimlet,5
892691653,Gin & Tonic,5
1157027484,Old Fashioned,2
9693205089,Mai-Tai,3
9574596968,Vodka Gimlet,5
946934985,Tequila Sunset,1
4529921862,Vodka Gimlet,2
9993696473,Sex on the Beach,5
9661198451,Bloody Mary,5
8377205875,Blue Hawaii,4
9574596968,Old Fashioned,5
3624867915,Martini,4
1232327332,Tom Collins,4
3624867915,Manhattan,2
3549260863,Moscow Mule,5
7926670874,Bloody Mary,3
7361786092,Margarita,3
1157027484,Old Fashioned,5
1628602086,Old Fashioned,5
7361786092,Old Fashioned,4
792580598,Cosmopolitan,1
1510968452,Old Fashioned,5
8377205875,Gin & Tonic,3
9693205089,Manhattan,4
3867892702,Martini,4
9574596968,Martini,3
9130236407,Blue Hawaii,3
9574596968,Horse’s Neck,5
1628602086,Moscow Mule,1
7361786092,Gin & Tonic,4
8377205875,Mojito,5
9574596968,Havana Beach,5
1232327332,Manhattan,3
9130236407,Mai-Tai,5
7150372665,Martini,5
1157027484,Horse’s Neck,2
946934985,Cosmopolitan,4
9993696473,Tequila Martini,1
9693205089,Margarita,5
9993696473,Martini,1
3549260863,Gin & Tonic,1
1628602086,Mojito,1
6711786895,Tequila Sunset,5
2274678484,Cosmopolitan,5
3196826377,Mai-Tai,3
9645189314,Vodka & Tonic,4
2274678484,Gin & Tonic,5
3196826377,Gin & Tonic,2
946934985,Tom Collins,4
1157027484,Moscow Mule,4
1232327332,Margarita,3
9693205089,Black Russian,1
2812746240,Horse’s Neck,1
1157027484,Margarita,3
2221686036,Black Russian,4
1628602086,Havana Beach,2
3624867915,Singapore Sling,1
1647278698,Margarita,4
892691653,Old Fashioned,1
3549260863,Negroni,5
7150372665,Margarita,5
792580598,Tequila Martini,1
1628602086,Margarita,3
9424998611,Moscow Mule,5
9661198451,Martini,5
3624867915,Tequila Sunset,1
9993696473,Margarita,4
1510968452,Gin & Tonic,5
1157027484,Sidecar,1
9658436172,Mojito,4
9993696473,Moscow Mule,4
946934985,Mojito,5
7926670874,Godfather,1
3624867915,Moscow Mule,1
9424998611,Long Island Ice Tea,5
8377205875,Horse’s Neck,5
2994916806,Moscow Mule,5
2221686036,Moscow Mule,1
1628602086,Old Fashioned,5
7750609185,Moscow Mule,5
6220477471,Tequila Sunset,4
9424998611,Sex on the Beach,5
9574596968,Havana Beach,5
892691653,Godfather,1
6711786895,Manhattan,3
6460123892,Bloody Mary,3
7750609185,Manhattan,2
3624867915,Blue Hawaii,4
1770996789,Bloody Mary,1
9645189314,Tequila Sunset,5
8377205875,Havana Beach,4
3867892702,Moscow Mule,5
792580598,Margarita,5
792580598,Horse’s Neck,4
1628602086,Vodka & Tonic,2
1770996789,Mojito,1
9574596968,Screwdriver,2
4860324922,Martini,3
6711786895,Old Fashioned,2
1770996789,Moscow Mule,1
1157027484,Tequila Sunset,5
2994916806,Old Fashioned,5
1510968452,Old Fashioned,5
9574596968,Mai-Tai,5
7926670874,Gin & Tonic,5
3549260863,Old Fashioned,2
6220477471,Screwdriver,5
8377205875,Sidecar,5
1232327332,Martini,4
5090515459,Old Fashioned,1
946934985,Godfather,4
9574596968,Bloody Mary,4
892691653,Godfather,5
6568803961,Tom Collins,5
9130236407,Manhattan,4
9574596968,Screwdriver,4
3549260863,Gin & Tonic,1
9574596968,Sex on the Beach,4
1628602086,Mojito,5
2274678484,Cosmopolitan,5
4114091878,Tequila Sunset,1
2812746240,Gin & Tonic,2
9424998611,Long Island Ice Tea,1
9574596968,Singapore Sling,5
1510968452,Martini,2
9693205089,Mai-Tai,4
3196826377,Negroni,1
2274678484,Manhattan,5
7361786092,Negroni,4
1628602086,Mojito,5
2221686036,Tequila Sunset,5
3549260863,Moscow Mule,1
7750609185,Mojito,4
7150372665,Vodka & Tonic,1
6918333964,Long Island Ice Tea,3
1647278698,Manhattan,5
7750609185,Tom Collins,1
1647278698,Moscow Mule,4
1628602086,Old Fashioned,1
3549260863,Manhattan,5
1770996789,Bloody Mary,1
1628602086,Martini,4
9574596968,Screwdriver,3
2221686036,Gin & Tonic,5
8377205875,Chi-Chi,1
2274678484,Cosmopolitan,1
1647278698,Cosmopolitan,5
792580598,Moscow Mule,1
6460123892,Moscow Mule,4
1232327332,Negroni,1
6568803961,Mojito,1
3549260863,Manhattan,4
1647278698,Negroni,5
9993696473,Cosmopolitan,4
9574596968,Moscow Mule,3
8377205875,Moscow Mule,5
9661198451,Chi-Chi,5
9658436172,Martini,2
9574596968,Bloody Mary,2
1770996789,Tequila Martini,1
5090515459,Bloody Mary,4
1157027484,Chi-Chi,5
9130236407,Screwdriver,4
2274678484,Moscow Mule,5
8377205875,Screwdriver,5
1157027484,Gin & Tonic,3
946934985,Gin & Tonic,2
7750609185,Margarita,1
7750609185,Negroni,5
1157027484,Old Fashioned,4
792580598,Bloody Mary,3
7926670874,Long Island Ice Tea,2
9130236407,Martini,4
6711786895,Margarita,5
3867892702,Martini,1
1628602086,Sex on the Beach,3
1628602086,Martini,5
9574596968,Tequila Sunset,2
7150372665,Vodka Gimlet,5
3867892702,Gin & Tonic,5
3196826377,Manhattan,2
4114091878,Moscow Mule,5
9574596968,Manhattan,4
3867892702,Long Island Ice Tea,2
6568803961,Horse’s Neck,5
7750609185,Vodka Gimlet,4
8377205875,Screwdriver,3
9693205089,Horse’s Neck,4
8377205875,Chi-Chi,1
9424998611,Negroni,1
9130236407,Gin & Tonic,2
8377205875,Long Island Ice Tea,4
1628602086,Negroni,3
7750609185,Moscow Mule,1
8377205875,Tequila Sunset,1
946934985,Moscow Mule,1
8377205875,Long Island Ice Tea,1
792580598,Singapore Sling,4
1628602086,Bloody Mary,4
892691653,Bloody Mary,3
7750609185,Bloody Mary,5
9658436172,Screwdriver,1
6711786895,Old Fashioned,5
9424998611,Vodka & Tonic,5
946934985,Bloody Mary,4
7750609185,Vodka Gimlet,5
1157027484,Havana Beach,5
5503905725,Sidecar,4
9661198451,Screwdriver,1
9424998611,Gin & Tonic,1
3867892702,Screwdriver,4
8377205875,Godfather,1
3867892702,Tom Collins,2
946934985,Old Fashioned,2
9130236407,Manhattan,5
2221686036,Sex on the Beach,5
3549260863,Godfather,4
8377205875,Margarita,5
946934985,Vodka Gimlet,5
9424998611,Cosmopolitan,5
9645189314,Manhattan,5
9661198451,Gin & Tonic,4
1628602086,Mojito,5
8377205875,Old Fashioned,4
1628602086,Negroni,5
3549260863,Tom Collins,3
3549260863,Sex on the Beach,4
9693205089,Tequila Martini,5
7750609185,Tequila Sunset,4
9574596968,Moscow Mule,5
8377205875,Cosmopolitan,5
1628602086,Manhattan,3
1770996789,Long Island Ice Tea,1
946934985,Screwdriver,5
9574596968,Chi-Chi,4
4529921862,Sex on the Beach,3
9693205089,Long Island Ice Tea,4
8377205875,Tequila Sunset,5
1628602086,Negroni,1
2994916806,Moscow Mule,2
8377205875,Bloody Mary,4
9993696473,Bloody Mary,5
6711786895,Gin & Tonic,5
9424998611,Margarita,5
1157027484,Bloody Mary,1
6918333964,Vodka & Tonic,1
7926670874,Negroni,5
1157027484,Tequila Martini,4
9993696473,Long Island Ice Tea,4
9693205089,Martini,2
6460123892,Martini,1
9993696473,Old Fashioned,4
4860324922,Gin & Tonic,1
1157027484,Bloody Mary,1
8377205875,Sidecar,4
1157027484,Manhattan,4
792580598,Moscow Mule,5
7926670874,Martini,5
7150372665,Old Fashioned,1
3549260863,Margarita,3
6568803961,Martini,5
9424998611,Long Island Ice Tea,2
3549260863,Gin & Tonic,2
9424998611,Tequila Martini,4
5503905725,Bloody Mary,4
4114091878,Gin & Tonic,5
1277426643,Tequila Martini,3
1770996789,Martini,5
1232327332,Mojito,5
1157027484,Screwdriver,1
9574596968,Chi-Chi,3
9130236407,Margarita,1
3196826377,Moscow Mule,5
3549260863,Negroni,5
9130236407,Moscow Mule,3
8377205875,Moscow Mule,5
3549260863,Martini,4
6711786895,Blue Hawaii,1
8377205875,Negroni,5
9993696473,Negroni,4
892691653,Gin & Tonic,2
3867892702,Tom Collins,2
9574596968,Mojito,3
4114091878,Screwdriver,4
7750609185,Sidecar,1
3549260863,Old Fashioned,1
1628602086,Gin & Tonic,3
9574596968,Old Fashioned,5
1628602086,Mojito,5
792580598,Sex on the Beach,2
1770996789,Cosmopolitan,1
9574596968,Old Fashioned,5
946934985,Moscow Mule,5
9693205089,Old Fashioned,4
1770996789,Gin & Tonic,5
1647278698,Tequila Sunset,5
3549260863,Margarita,5
2812746240,Tequila Martini,1
7361786092,Negroni,1
3549260863,Mojito,5
3867892702,Screwdriver,2
9658436172,Bloody Mary,1
4860324922,Bloody Mary,2
2812746240,Moscow Mule,4
946934985,Vodka & Tonic,5
3867892702,Sex on the Beach,5
6711786895,Screwdriver,2
946934985,Mojito,5
1647278698,Manhattan,4
4860324922,Vodka & Tonic,2
1232327332,Old Fashioned,1
8377205875,Chi-Chi,1
892691653,Screwdriver,5
6711786895,Gin & Tonic,3
4114091878,Sidecar,5
1628602086,Martini,1
2274678484,Margarita,3
892691653,Margarita,1
9658436172,Margarita,1
1628602086,Tequila Martini,4
1157027484,Long Island Ice Tea,2
1510968452,Gin & Tonic,4
2812746240,Old Fashioned,5
6711786895,Gin & Tonic,5
9130236407,Vodka Gimlet,5
4529921862,Mojito,5
6918333964,Moscow Mule,5
9424998611,Martini,2
946934985,Old Fashioned,4
7750609185,Chi-Chi,1
9661198451,Sidecar,3
9661198451,Margarita,5
9424998611,Old Fashioned,2
1157027484,Long Island Ice Tea,2
8377205875,Old Fashioned,5
9424998611,Long Island Ice Tea,4
4529921862,Negroni,4
9993696473,Old Fashioned,4
7750609185,Tequila Martini,2
5090515459,Old Fashioned,3
3196826377,Vodka Gimlet,5
8377205875,Moscow Mule,5
6711786895,Tequila Sunset,5
946934985,Moscow Mule,3
9574596968,Margarita,5
946934985,Screwdriver,4
3624867915,Martini,5
9693205089,Martini,3
7038732734,Gin & Tonic,2
9574596968,Moscow Mule,1
8377205875,Moscow Mule,5
1628602086,Bloody Mary,4
1647278698,Margarita,4
9574596968,Gin & Tonic,3
8377205875,Mojito,4
4114091878,Gin & Tonic,1
5090515459,Moscow Mule,5
2274678484,Moscow Mule,1
1232327332,Negroni,5
9658436172,Old Fashioned,2
1628602086,Tequila Sunset,5
6568803961,Screwdriver,1
9993696473,Old Fashioned,4
9424998611,Screwdriver,5
9693205089,Margarita,2
7750609185,Martini,2
8377205875,Long Island Ice Tea,1
7750609185,Tequila Martini,4
1770996789,Bloody Mary,1
9574596968,Havana Beach,5
3549260863,Mojito,1
2994916806,Martini,5
9574596968,Margarita,5
792580598,Old Fashioned,5
3196826377,Bloody Mary,3
1628602086,Screwdriver,3
3867892702,Chi-Chi,5
6568803961,Negroni,2
9645189314,Horse’s Neck,1
1647278698,Old Fashioned,3
6711786895,Manhattan,2
3867892702,Old Fashioned,4
6220477471,Negroni,1
9424998611,Margarita,1
7926670874,Sidecar,4
6711786895,Moscow Mule,2
9645189314,Mojito,1
9574596968,Margarita,5
7150372665,Sidecar,2
1510968452,Moscow Mule,5
7926670874,Screwdriver,4
3549260863,Mojito,1
1770996789,Manhattan,2
9693205089,Margarita,1
1628602086,Godfather,1
8377205875,Margarita,1
1232327332,Gin & Tonic,4
1770996789,Moscow Mule,1
9993696473,Tequila Sunset,4
7926670874,Bloody Mary,4
6460123892,Moscow Mule,5
7926670874,Negroni,2
2274678484,Martini,2
3867892702,Old Fashioned,1
2221686036,Singapore Sling,3
3549260863,Tom Collins,1
1510968452,Black Russian,1
2812746240,Mojito,3
892691653,Negroni,5
4860324922,Old Fashioned,1
5503905725,Margarita,1
9424998611,Sex on the Beach,4
9574596968,Godfather,1
9661198451,Chi-Chi,5
5090515459,Black Russian,5
1277426643,Bloody Mary,1
2274678484,Gin & Tonic,1
1628602086,Margarita,4
9574596968,Mojito,2
7750609185,Long Island Ice Tea,4
7038732734,Cosmopolitan,4
9424998611,Tom Collins,4
3549260863,Havana Beach,2
9574596968,Manhattan,3
3624867915,Sex on the Beach,5
2221686036,Moscow Mule,4
7750609185,Moscow Mule,1
9693205089,Mojito,5
6220477471,Chi-Chi,5
1510968452,Moscow Mule,3
4114091878,Margarita,5
3196826377,Old Fashioned,5
1510968452,Moscow Mule,5
9693205089,Horse’s Neck,1
8377205875,Gin & Tonic,5
2812746240,Martini,5
9574596968,Mai-Tai,5
1628602086,Martini,5
1628602086,Martini,4
9693205089,Old Fashioned,3
1647278698,Margarita,2
9993696473,Bloody Mary,4
1628602086,Margarita,4
9574596968,Martini,1
9574596968,Vodka & Tonic,4
946934985,Martini,1
9574596968,Old Fashioned,5
9424998611,Sex on the Beach,1
3549260863,Bloody Mary,2
9574596968,Tequila Sunset,1
9645189314,Mai-Tai,5
946934985,Old Fashioned,1
1647278698,Cosmopolitan,4
892691653,Gin & Tonic,2
892691653,Vodka Gimlet,2
7926670874,Long Island Ice Tea,3
9130236407,Screwdriver,5
1628602086,Martini,4
792580598,Margarita,1
9424998611,Margarita,5
8377205875,Mojito,4
4114091878,Margarita,4
892691653,Screwdriver,5
1232327332,Godfather,1
9993696473,Manhattan,4
1157027484,Old Fashioned,2
7150372665,Havana Beach,4
7750609185,Tom Collins,3
7750609185,Havana Beach,3
6711786895,Margarita,4
7750609185,Mai-Tai,1
2812746240,Sidecar,5
1157027484,Tom Collins,4
1770996789,Long Island Ice Tea,1
9424998611,Negroni,2
1628602086,Moscow Mule,5
9645189314,Vodka Gimlet,3
1628602086,Godfather,5
9661198451,Horse’s Neck,4
9574596968,Moscow Mule,5
6220477471,Singapore Sling,5
7361786092,Cosmopolitan,1
3624867915,Manhattan,4
1628602086,Martini,4
